id,name,genres,followers,popularity,mean_danceability,sd_danceability,mean_energy,sd_energy,mean_key,sd_key,mean_loudness,sd_loudness,mean_mode,sd_mode,mean_speechiness,sd_speechiness,mean_acousticness,sd_acousticness,mean_instrumentalness,sd_instrumentalness,mean_liveness,sd_liveness,mean_valence,sd_valence,mean_tempo,sd_tempo,mean_duration_ms,sd_duration_ms,mean_time_signature,sd_time_signature,mean_chorus_hit,sd_chorus_hit,mean_sections,sd_sections,mean_target,sd_target
5VHtlZ44YzNmJY3G7nF944,Patti LuPone,"['broadway', 'hollywood', 'show tunes']",26665.0,51,0.4834,0.0867600138,0.22042,0.137973483,6.0,3.0822070015,-18.3444,4.0071860825,0.2,0.4472135955,0.09452,0.0545849063,0.8674,0.063026185,0.00121073,0.0027052344,0.31238,0.194143174,0.3944,0.2114835691,118.1692,17.5167162077,254162.0,145165.269729023,4.0,0.0,41.865738,24.5464388993,11.6,5.8566201857,0.0,0.0
5bdgb81IJMXag724quaNSA,Acker Bilk,"['adult standards', 'easy listening', 'jazz clarinet', 'lounge']",24765.0,51,0.4348333333,0.1934429287,0.1891666667,0.049239889,3.8333333333,3.868677638,-14.7391666667,1.3565638085,0.8333333333,0.4082482905,0.0373,0.00369432,0.9536666667,0.0310655222,0.8675,0.0725361979,0.1633333333,0.0839444261,0.3523333333,0.1467414961,104.092,31.3331281809,198424.6666666667,41621.3075847776,3.8333333333,0.7527726527,41.1705866667,5.5547033346,10.1666666667,1.7224014244,0.0,0.0
36YE6h8aN09ZKG4EhneDSf,Joe Lovano,"['avant-garde jazz', 'bebop', 'contemporary jazz', 'contemporary post-bop', 'cool jazz', 'dutch jazz', 'ecm-style jazz', 'free jazz', 'hard bop', 'italian jazz', 'jazz', 'jazz saxophone', 'soul jazz']",23341.0,51,0.4585,0.1732411614,0.2455,0.1166726189,3.5,4.9497474683,-15.8085,1.1363205974,0.0,0.0,0.04665,0.0113844192,0.928,0.0028284271,0.7965,0.0912167748,0.1135,0.0035355339,0.335,0.1598061325,136.054,67.8157829565,331133.0,23532.5136778883,3.5,0.7071067812,104.316225,94.397673415,12.0,2.8284271247,0.0,0.0
71pUA2TXf3JHUPUgsjLtuL,Kim Weston,"['classic soul', 'motown', 'northern soul']",21658.0,51,0.4226666667,0.172934477,0.725,0.0924824308,3.3333333333,1.5275252317,-7.17,0.6104252616,1.0,0.0,0.0397333333,0.0087323155,0.289,0.1093434955,3.74633e-05,6.1126e-05,0.1638666667,0.1075353585,0.844,0.067134194,166.9556666667,26.6840731586,167631.0,10695.4575404702,3.6666666667,0.5773502692,46.5816433333,11.9806377531,8.6666666667,1.5275252317,1.0,0.0
5WFofzgRxpVNkpwg9XRSdg,Falcom Sound Team jdk,"['anime score', 'japanese vgm', 'sound team']",21248.0,51,0.596,0.1060660172,0.271,0.0353553391,3.5,4.9497474683,-15.689,3.367242492,0.5,0.7071067812,0.081,0.0664680374,0.38745,0.4123139641,0.1330505,0.188018986,0.12915,0.045042702,0.6925,0.1831406563,131.6285,15.3307821229,73880.0,27643.6325037069,4.0,0.0,26.024625,5.281104777,4.5,0.7071067812,0.0,0.0
0Lf3tvw0Rzwr38KDrShstn,Francis Lai,"['classic soundtrack', 'easy listening', 'french soundtrack', 'lounge', 'vintage french electronic']",21190.0,51,0.3810657143,0.1663331295,0.3503,0.1812654131,5.9714285714,3.5849826834,-13.4326571429,3.5660271348,0.5714285714,0.5020964453,0.0378371429,0.0151266435,0.6003528571,0.3020988348,0.6069653174,0.3846405752,0.1346857143,0.0626793058,0.3859571429,0.2725779147,114.5971714286,28.9694131887,160800.0571428571,62100.842916484,3.9428571429,0.5912527648,42.5732754286,18.9455817853,8.2,3.2611798659,0.0,0.0
2VrP5BkyzDhY43dWMlaYjD,Joshua Kadison,[],20610.0,51,0.644,0.0600999168,0.428,0.0425793377,5.0,2.0,-10.9406666667,0.8019204034,1.0,0.0,0.0277,0.0018193405,0.564,0.1254073363,0.0010219767,0.0017563223,0.1637,0.0869003452,0.4476666667,0.1437370284,140.0946666667,4.0837647255,280942.3333333333,35238.6864870604,4.0,0.0,41.58916,14.0447646277,14.6666666667,1.1547005384,1.0,0.0
2WPn0emjr8XPmMOT0bBcPe,Piero Piccioni,"['classic soundtrack', 'lounge', 'vintage italian soundtrack']",20551.0,51,0.3457395349,0.1756355739,0.368927907,0.1880179821,5.6744186047,2.9898314193,-14.4371860465,6.6898616124,0.6279069767,0.4890834876,0.0366465116,0.0109955478,0.6109139535,0.3361193478,0.633292793,0.3705690744,0.1433837209,0.0667559055,0.4016395349,0.2951331121,107.2811162791,29.9322309092,171958.8372093023,65911.1402564198,3.6976744186,0.9137803144,38.7238160465,18.4825793021,8.511627907,3.1348433015,0.0,0.0
4iy3JrFlBLHPvXqN1OcQS1,Luis Bacalov,"['classic soundtrack', 'italian soundtrack']",20066.0,51,0.4008461538,0.1592240801,0.3066230769,0.1740201528,4.1538461538,3.9967935867,-16.6836923077,4.788692852,0.4615384615,0.5188745217,0.0371615385,0.0100226858,0.5266923077,0.2582025641,0.3989954923,0.4289310976,0.1144153846,0.0163057171,0.4098230769,0.2878231058,95.4439230769,27.7397485613,183207.1538461538,42033.3358376542,3.8461538462,0.3755338081,33.4152992308,8.687002086,9.2307692308,2.0064000164,0.0,0.0
4cc7cII4mEQqKtczWKQVjJ,Talla 2XLC,"['bubble trance', 'frankfurt electronic', 'german techno', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",19464.0,51,0.402,,0.963,,6.0,,-5.621,,1.0,,0.0469,,2.95e-05,,0.128,,0.173,,0.302,,138.031,,234783.0,,4.0,,41.37471,,10.0,,0.0,
2OCGJk1N7eN9faLPLs07Ax,Cantoma,"['chill lounge', 'electro jazz', 'nu jazz']",17870.0,51,0.869,,0.429,,6.0,,-14.694,,0.0,,0.105,,0.0478,,0.772,,0.112,,0.516,,121.176,,202000.0,,4.0,,33.29748,,8.0,,0.0,
74ZHOTPP0eWWe9kLt8jHbP,ATC,"['bubblegum dance', 'eurodance', 'viral pop']",17495.0,51,0.665,,0.958,,9.0,,-7.777,,0.0,,0.0284,,0.196,,0.000156,,0.896,,0.525,,131.978,,194440.0,,4.0,,22.68047,,9.0,,1.0,
1l51Sc9HBh8fLXUDEjFhxU,William DeVaughn,"['classic soul', 'philly soul', 'quiet storm', 'soul']",15147.0,51,0.799,,0.254,,11.0,,-20.281,,0.0,,0.112,,0.000478,,0.0227,,0.15,,0.763,,106.939,,414533.0,,4.0,,26.23383,,14.0,,1.0,
3mXvO1rdMCgdOYNiWeduWG,Christian Borle,"['broadway', 'hollywood', 'show tunes']",11480.0,51,0.444,0.0028284271,0.217,0.1385929291,9.0,2.8284271247,-12.8505,2.2577919523,1.0,0.0,0.06975,0.0249608694,0.793,0.0975807358,0.0,0.0,0.21245,0.1662408043,0.306,0.1117228714,131.2835,5.707058831,231573.5,30509.536287856,3.5,0.7071067812,24.948165,10.2287733514,12.5,3.5355339059,0.0,0.0
1U4pv151m4SgVMg8fXROYp,Julian Lloyd Webber,['classical cello'],10938.0,51,0.165,,0.117,,3.0,,-20.343,,1.0,,0.0422,,0.98,,0.87,,0.301,,0.11,,85.025,,218964.0,,3.0,,67.83911,,10.0,,0.0,
2Qa4UBwzhEFt1Tpj95cZls,Future Breeze,"['acid trance', 'bubble trance', 'dream trance', 'german techno', 'german trance']",7010.0,51,0.781,,0.828,,8.0,,-8.28,,0.0,,0.0509,,0.447,,0.849,,0.0862,,0.708,,135.022,,203817.0,,4.0,,43.77633,,7.0,,0.0,
2gQKtXD5BZqKT8Tl9JfFcy,Christian Lindberg,"['classical performance', 'classical trombone', 'swedish contemporary classical']",6163.0,51,0.4825,0.1340070894,0.13935,0.107555674,3.5,2.2583179581,-20.6068333333,1.7037885334,1.0,0.0,0.0432666667,0.0036153377,0.9856666667,0.006860515,0.9048333333,0.0358520106,0.1981666667,0.0997144256,0.43,0.190699764,109.8668333333,21.554455933,267595.6666666667,57517.554581768,3.8333333333,0.4082482905,35.3339983333,18.7821197786,13.1666666667,4.6224091843,0.0,0.0
23kP8xlQifcAV4nd84iHbW,Trey Lorenz,"['new jack swing', 'urban contemporary']",5370.0,51,0.594,,0.543,,4.0,,-10.095,,1.0,,0.0382,,0.448,,0.0,,0.0818,,0.543,,147.956,,283293.0,,4.0,,18.96522,,11.0,,1.0,
2xBOCZLKP7FMXK2dyO5hIe,Mandy Gonzalez,"['broadway', 'hollywood', 'show tunes']",5065.0,51,0.389,,0.143,,7.0,,-14.065,,1.0,,0.0411,,0.77,,2.82e-05,,0.136,,0.13,,113.01,,248547.0,,4.0,,24.13219,,12.0,,0.0,
4C4iRNqx1mhzkBuAWRuhyN,Prism,['german trap'],4841.0,51,0.5438,0.0850923028,0.635,0.1663775826,6.6,4.7222875812,-9.3234,0.7612715022,0.6,0.5477225575,0.04772,0.0212227943,0.14016,0.0611696657,1.2448e-05,1.5984e-05,0.2528,0.2109068515,0.61704,0.3263751032,126.9618,13.1742765532,229458.6,36765.6257161496,4.0,0.0,33.204966,7.0239946968,11.0,3.0822070015,1.0,0.0
4nvRxWe5SwOuTDQZ500nzo,Voyager,"['atmosphere', 'background music', 'chill out', 'focus']",4574.0,51,0.1569,0.0763330204,0.0698,0.013052586,3.3333333333,2.8867513459,-26.7616666667,3.0853901428,0.6666666667,0.5773502692,0.0423333333,0.0046317743,0.911,0.0802059848,0.7926666667,0.0809958847,0.0979666667,0.022554896,0.0370666667,0.0021733231,108.7196666667,57.6930515862,203358.6666666667,78017.9563263056,3.6666666667,0.5773502692,38.4453233333,12.4238601491,10.6666666667,3.2145502537,0.0,0.0
1X1f0eZsNTvUUZ48ZGmFtd,Deep Watch,"['background music', 'focus']",4534.0,51,0.1465,0.0077781746,0.02985,0.0023334524,6.5,0.7071067812,-29.8885,0.1619274529,0.0,0.0,0.0462,0.0011313708,0.951,0.0410121933,0.8405,0.0926309883,0.107,0.0042426407,0.1104,0.0630739249,142.1575,4.3310290348,196073.5,27835.2584414084,3.0,0.0,33.166245,10.8992520013,11.5,0.7071067812,0.0,0.0
6T31mMEmlR4YDtVTQtpPyc,Antologie,"['background music', 'focus']",3463.0,51,0.167,,0.183,,10.0,,-20.844,,0.0,,0.0472,,0.978,,0.838,,0.11,,0.0328,,57.257,,197838.0,,4.0,,20.66393,,11.0,,0.0,
1t6kgv3kQmD8x7ecWtCcy5,The Blue Notes,[],3462.0,51,0.133,,0.501,,8.0,,-6.248,,1.0,,0.0353,,0.93,,0.000423,,0.331,,0.297,,180.673,,161454.0,,3.0,,45.7386,,5.0,,1.0,
2P6DMnuFgtU6UWuxTcF5nU,Ave Air,"['background music', 'focus']",2217.0,51,0.18,,0.0311,,2.0,,-24.427,,0.0,,0.0402,,0.982,,0.875,,0.0987,,0.0353,,119.501,,212895.0,,4.0,,82.28917,,11.0,,0.0,
5VMpyeQNlYtPipmkNpxRt0,Muni Yogi,"['background music', 'focus']",2105.0,51,0.1245666667,0.0416972821,0.0474666667,0.0593731701,6.6666666667,4.0414518843,-29.9763333333,4.0245738077,0.6666666667,0.5773502692,0.0494,0.014138246,0.8496666667,0.196505301,0.8356666667,0.1356809984,0.1102666667,0.0161868259,0.039,0.0048538644,89.6333333333,41.8528050474,181258.6666666667,8643.0178950025,3.6666666667,1.1547005384,31.8310933333,6.0665023049,11.0,1.7320508076,0.0,0.0
49r28kFLIBUEgxnjLUvUwA,Michel LeBond,"['atmosphere', 'background music', 'focus']",1721.0,51,0.1012,0.0435577777,0.0822,0.0704278354,4.0,5.6568542495,-21.479,3.4987643533,0.5,0.7071067812,0.0379,0.0038183766,0.963,0.0028284271,0.934,0.0410121933,0.1055,0.0035355339,0.06195,0.0422142748,79.154,28.2616438305,222474.5,6080.4112114231,4.0,0.0,38.886995,0.6680957001,12.5,0.7071067812,0.0,0.0
2v62tGVulAui917rxpcmVJ,The 2 Inversions,"['background music', 'focus']",1583.0,51,0.188,,0.139,,10.0,,-21.075,,1.0,,0.0415,,0.985,,0.768,,0.104,,0.0367,,101.173,,144105.0,,4.0,,29.05781,,8.0,,0.0,
6F3AbMb1nVGlPROQ0nQBqU,Delle Alpi,['atmosphere'],1328.0,51,0.261,,0.0257,,1.0,,-25.711,,1.0,,0.0406,,0.956,,0.878,,0.111,,0.0795,,72.323,,158424.0,,5.0,,53.58774,,8.0,,0.0,
1FcdysxmyKBfSOyVppN3sw,Yolta,['background music'],1217.0,51,0.2168571429,0.0567286776,0.2552857143,0.0762205447,4.0,3.4156502553,-14.3082857143,2.8233106285,0.5714285714,0.5345224838,0.0388285714,0.0032571533,0.7982857143,0.1847067173,0.7939714286,0.3651675493,0.1410285714,0.0771889827,0.0922142857,0.0288688083,67.7572857143,15.0804739615,139300.2857142857,12913.1280836504,3.2857142857,0.4879500365,41.8799357143,30.6718014095,6.4285714286,1.397276262,0.0,0.0
57Mmf69hQyTIEZxSCo4k5H,Réka Ioescu,['background music'],764.0,51,0.309,,0.0257,,0.0,,-21.046,,1.0,,0.0373,,0.98,,0.901,,0.0983,,0.0708,,129.735,,298431.0,,4.0,,41.28359,,11.0,,0.0,
5CIJEJK51mGBedoqmR7219,White Noise,['white noise'],265.0,51,0.46825,0.1323665995,0.5685,0.0948876529,4.5,3.3166247904,-12.20425,1.3873373478,0.75,0.5,0.18665,0.1272753838,0.66675,0.2188764872,0.2291,0.3810335331,0.2755,0.1897832097,0.33475,0.183107209,116.5455,7.3848978553,279250.0,128271.3079089266,3.75,0.5,30.3459975,9.7693936352,12.5,6.5574385243,0.0,0.0
64V0qcIldpWvtvY7re6Yt6,Eve,[],115.0,51,0.8066,0.0270702789,0.8002,0.1382956977,5.6,3.577708764,-3.811,0.3797413593,0.4,0.5477225575,0.2226,0.1255917991,0.16418,0.0904771352,0.0002834,0.0002977412,0.1415,0.1246477838,0.7206,0.1898783821,94.6988,5.0564858054,252509.2,34677.5060118227,4.0,0.0,28.859062,4.8444249455,12.0,0.7071067812,1.0,0.0
4bW8S7sP0hBTHGLnij8yfa,Pedro Infante,[],33.0,51,0.597,0.0622253967,0.25,0.1187939392,3.5,4.9497474683,-12.715,2.6799347007,1.0,0.0,0.0596,0.0398808225,0.9355,0.0403050865,0.0001755,6.71751e-05,0.169,0.0424264069,0.761,0.2135462479,93.512,15.3145186669,198093.5,20666.6098937392,4.0,0.0,63.40988,26.2859450574,8.5,2.1213203436,0.0,0.0
7BLOa6FxCbMnowidkQfLIA,Gerald Levert,"['funk', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'soul', 'urban contemporary']",623940.0,50,0.6316666667,0.1551137217,0.568,0.1384846562,3.5,3.8340579025,-6.9995,1.7979479136,0.6666666667,0.5163977795,0.0736666667,0.0632857541,0.2309333333,0.1884178937,9.25e-07,2.2658e-06,0.1463333333,0.0580608876,0.4078333333,0.1749701879,127.473,25.5777775813,313244.5,49010.8957386008,3.6666666667,0.5163977795,34.106715,7.5902636665,13.3333333333,3.2041639575,1.0,0.0
7Kp7SzuRuNiPFCy7JIwnLx,Ca$h Out,"['atl hip hop', 'deep southern trap', 'rap', 'southern hip hop', 'trap']",442601.0,50,0.834,0.0042426407,0.7135,0.0685893578,1.5,0.7071067812,-3.85,0.3153696244,0.5,0.7071067812,0.06095,0.0143542677,0.074822,0.1049035336,0.0,0.0,0.0883,0.034931075,0.4985,0.232638131,135.999,8.4994235099,205613.5,46876.2298451998,4.0,0.0,58.443415,22.1893714181,9.0,1.4142135624,1.0,0.0
1fvz0vd4P0LNMkAysF1ivk,Al B. Sure!,"['funk', 'new jack swing', 'post-disco', 'quiet storm', 'r&b', 'urban contemporary']",392186.0,50,0.6826,0.0391062655,0.5028,0.16446793,3.8,3.8340579025,-12.4108,3.9846040205,0.4,0.5477225575,0.04332,0.0064511239,0.173158,0.2231310799,0.000396806,0.0007679803,0.09212,0.0454542847,0.603,0.1944042181,117.9042,28.9639940564,280082.6,46451.9462864582,4.0,0.0,30.314188,20.0368908213,11.6,3.0495901364,1.0,0.0
4ibNXJiMYOPibpS9DB9Qz3,Slaughter,"['album rock', 'canadian metal', 'glam metal', 'hard rock', 'rock', 'sleaze rock']",391778.0,50,0.48775,0.0361144016,0.80775,0.189063261,2.75,3.4034296428,-7.62175,4.8492904893,0.5,0.5773502692,0.048275,0.0214816782,0.08634325,0.1152945674,0.00185925,0.003536245,0.21375,0.1057965815,0.4985,0.0853639268,106.02775,13.767153237,229676.75,30362.4437243886,4.0,0.0,25.7267225,6.4377833383,9.75,1.5,1.0,0.0
5i0ph60TnwTlIGrOZAmcZa,King Diamond,"['danish metal', 'death metal', 'hard rock', 'metal', 'power metal', 'rock', 'thrash metal']",340100.0,50,0.2585714286,0.1258767349,0.8182857143,0.1415953322,7.5714285714,3.4572215654,-11.36,3.0072912507,0.5714285714,0.5345224838,0.0734285714,0.036549132,0.0630555714,0.1493398905,0.1584828571,0.3273038097,0.8097142857,0.3223283596,0.2417428571,0.1383683352,132.8488571429,17.8525745896,268695.4285714286,66937.835053272,3.8571428571,0.377964473,60.3733642857,56.6859847769,11.0,4.0824829046,0.0,0.0
4135eJjHCRw5SuVzLfzR0x,C-Murder,"['crunk', 'deep southern trap', 'dirty south rap', 'gangster rap', 'new orleans rap', 'southern hip hop', 'wrestling']",337118.0,50,0.821,,0.856,,6.0,,-3.172,,0.0,,0.266,,0.0475,,0.0,,0.347,,0.533,,91.023,,225373.0,,4.0,,23.89275,,15.0,,0.0,
1UjTUqWfGkof4L5HO5NmzP,Kenny Lattimore,"['neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",328470.0,50,0.697,0.090509668,0.4215,0.0021213203,4.0,0.0,-10.968,1.1539982669,0.5,0.7071067812,0.0523,0.0241830519,0.41615,0.4537504215,0.00083,0.0011737973,0.07995,0.0102530483,0.616,0.1895046174,152.833,21.4111933343,283980.0,67646.0773289923,4.0,0.0,47.186075,18.7068139522,12.0,4.2426406871,1.0,0.0
5CCf77sKGlTdfIiIDaVScj,Little Texas,"['country', 'country road', 'country rock']",326480.0,50,0.6396666667,0.0161967075,0.5003333333,0.2840005869,8.3333333333,1.1547005384,-11.339,3.3996218907,1.0,0.0,0.0289666667,0.0039878984,0.4106666667,0.1976621697,5.1333e-06,8.8912e-06,0.0978666667,0.0489842151,0.515,0.4193244567,117.9943333333,20.3170519597,231111.0,19693.4294372514,4.0,0.0,50.3796666667,29.6391724961,9.3333333333,0.5773502692,1.0,0.0
5qUHCOUsvVKUpVrMMmztMK,Jeffrey Osborne,"['disco', 'funk', 'motown', 'new jack swing', 'post-disco', 'quiet storm', 'soul', 'urban contemporary']",322270.0,50,0.7311111111,0.1091002342,0.6183333333,0.1892960644,7.7777777778,3.4197140881,-11.2833333333,1.0957772356,0.5555555556,0.5270462767,0.0423555556,0.0147875041,0.3176666667,0.1888034692,0.0002985,0.0004636348,0.1455333333,0.1009080646,0.771,0.2083158659,106.7304444444,24.2576805935,267915.6666666667,34776.8523122781,4.0,0.0,43.8219555556,22.2396415632,12.1111111111,1.7638342074,1.0,0.0
3LNTNOb2Bhh0g0etnZEyNE,Guilherme Arantes,"['mpb', 'pop nacional antigas']",313636.0,50,0.52025,0.1730671835,0.4985,0.1505157799,5.25,3.9475730941,-8.53875,1.2798727476,0.75,0.5,0.03085,0.0030347982,0.566,0.2729090202,2.3035e-05,3.19622e-05,0.26135,0.2494475696,0.473125,0.3724684271,117.807,9.0929639099,243796.75,93532.0415414775,3.75,0.5,29.8444175,11.8913550943,10.75,4.5734742447,0.0,0.0
7fFzUTQmuK6dcxov1opn5Q,La Castañeda,"['latin alternative', 'latin rock', 'mexican rock', 'rock en espanol', 'rock urbano mexicano']",302866.0,50,0.5645714286,0.0940617831,0.7398571429,0.0871654147,7.5714285714,2.2990681342,-8.211,1.2741902003,0.2857142857,0.4879500365,0.0388285714,0.0130720713,0.1554871429,0.2960559651,0.0070959,0.0114306538,0.1405571429,0.0717936361,0.5631428571,0.2080860628,123.2058571429,16.3239992488,253874.4285714286,45738.5366106713,4.0,0.0,33.2137528571,10.9108538399,10.8571428571,2.2677868381,0.0,0.0
4YfnJEbTz8QLD5FusYFwV6,Triumph,"['album rock', 'canadian metal', 'classic canadian rock', 'classic rock', 'glam metal', 'hard rock', 'mellow gold', 'metal', 'rock', 'soft rock']",302355.0,50,0.282,0.115571046,0.747,0.094653755,6.75,3.3040379336,-5.668,0.3187580064,0.75,0.5,0.042325,0.0150601848,0.01592255,0.0156876059,9.125e-07,1.825e-06,0.228175,0.1587681407,0.33925,0.1017034087,124.609,25.5925387825,285933.5,58151.9529308059,4.0,0.0,46.8619925,21.8293585728,11.25,4.5,1.0,0.0
6dQgkiJm1fRkcqKOvPzysr,Brownstone,"['girl group', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",300218.0,50,0.63925,0.1109846085,0.604,0.1179434893,8.0,3.829708431,-10.96975,1.8846135546,0.25,0.5,0.03865,0.0169592649,0.142712525,0.1258395584,0.2146225,0.4289183489,0.104625,0.0231710128,0.519,0.2620267162,133.02925,33.64502767,278094.5,51102.8920936314,4.0,0.0,36.2038875,7.1760499283,10.25,2.6299556397,1.0,0.0
440MEFxEmF9othCXbz3Y6a,Victor Jara,"['cantautor', 'musica andina', 'nueva cancion', 'trova']",240877.0,50,0.5905833333,0.123349764,0.3539888889,0.2149826023,5.0,3.553670135,-12.1078055556,2.4063453359,0.6666666667,0.4780914437,0.0819138889,0.0630735541,0.8416388889,0.1759412488,0.0181943217,0.0557874584,0.1125027778,0.0503133126,0.5794444444,0.2513945612,110.1553611111,24.6989227216,194863.3888888889,52710.4534670457,3.3611111111,0.682548911,38.9539486111,16.8299835755,9.75,2.7813152079,0.0,0.0
1vCCUwNiIwC41lEu7EuBmx,Facundo Cabral,"['cantautor', 'nueva cancion', 'trova']",238950.0,50,0.52075,0.1934896638,0.112975,0.0414594079,6.25,3.7749172176,-13.3225,3.1940659041,0.5,0.5773502692,0.04875,0.0250685061,0.9565,0.0205669638,0.022005,0.0406020898,0.112,0.0069282032,0.2285,0.1112549624,89.6485,8.4995376149,248340.0,84501.7725178985,3.75,0.5,38.749885,13.8251284229,12.25,5.1881274721,0.0,0.0
10rzK0sLCXsUlDhl8ed0MV,Blackfoot,"['album rock', 'blues rock', 'classic rock', 'country rock', 'hard rock', 'native american', 'rock', 'southern rock']",226660.0,50,0.5295,0.1272910052,0.8035,0.0160312195,5.5,4.3588989435,-8.064,0.8223612345,0.75,0.5,0.054625,0.0016640813,0.0498,0.0463942525,0.009065,0.0165001909,0.355,0.1601561738,0.71275,0.119703453,126.414,6.2629277499,265386.5,124651.4979011484,4.0,0.0,38.929285,10.8320255632,10.0,6.0,1.0,0.0
6rBvjnvdsRxFRSrq1StGOM,Bathory,"['autonomous black metal', 'black metal', 'black thrash', 'metal', 'old school thrash', 'pagan black metal', 'swedish black metal', 'swedish metal', 'viking black metal', 'viking metal']",212831.0,50,0.1181666667,0.0451451363,0.8633333333,0.0585263473,7.6666666667,4.9328828623,-7.288,0.924287834,0.3333333333,0.5773502692,0.0864666667,0.030222067,9.63e-06,6.7986e-06,0.898,0.0391535439,0.2645,0.1803295594,0.1882333333,0.2258485407,142.2556666667,42.8453596243,186417.6666666667,61868.0982117063,4.0,0.0,42.4923966667,18.2488775614,8.0,3.0,0.0,0.0
5T2UOU9fV8RcUgLH3b6TTN,Agepê,"['pagode', 'samba', 'velha guarda']",211043.0,50,0.49,,0.482,,1.0,,-11.503,,1.0,,0.0586,,0.338,,0.0,,0.3,,0.75,,84.357,,229973.0,,4.0,,51.58517,,12.0,,0.0,
2JC4hZm1egeJDEolLsMwZ9,Between The Buried And Me,"['alternative metal', 'deathcore', 'djent', 'mathcore', 'melodic metalcore', 'north carolina metal', 'progressive metal']",207198.0,50,0.2416666667,0.0746078637,0.938,0.0375099987,5.3333333333,4.0414518843,-6.2326666667,0.2805001485,0.6666666667,0.5773502692,0.1507666667,0.0980191988,0.001252,0.000947445,0.2359333333,0.149596836,0.2573,0.1602809097,0.2313333333,0.1377328332,157.202,27.3767722897,533177.6666666666,282148.2816983533,4.0,0.0,48.7304133333,17.7348227507,16.6666666667,7.2341781381,0.0,0.0
4YveAIZNQZBiWbt7iWsvCa,Krokus,"['album rock', 'glam metal', 'hard rock', 'metal', 'rock', 'swiss rock']",197687.0,50,0.562,,0.723,,9.0,,-11.947,,1.0,,0.0324,,0.0556,,0.0,,0.533,,0.88,,143.593,,241827.0,,4.0,,47.13678,,12.0,,1.0,
0MG4LXIw7n4x0wjDc6WYXk,This Will Destroy You,"['american post-rock', 'compositional ambient', 'drone metal', 'instrumental post-rock', 'post-rock']",197626.0,50,0.4846,0.1392490574,0.3746,0.1988650296,2.4,2.19089023,-10.7864,5.188897696,0.8,0.4472135955,0.0395,0.0101373073,0.2156512,0.2254259305,0.8408,0.0419666534,0.14262,0.1218957013,0.06196,0.0333039487,115.0046,3.3242164942,473890.6,145637.8537702338,4.0,0.0,66.514056,23.1157464013,17.0,5.3851648071,0.0,0.0
0pFExKST1wGbE6DBSNK6ox,Saratoga,"['latin metal', 'rock en espanol', 'spanish metal']",196719.0,50,0.454,,0.981,,1.0,,-4.345,,1.0,,0.123,,1.46e-05,,0.0541,,0.219,,0.478,,160.301,,204667.0,,4.0,,45.34057,,8.0,,0.0,
0yDmbRjVTQsQd3OnMs5s3I,Gregg Allman,"['blues rock', 'classic rock', 'country rock', 'electric blues', 'folk rock', 'jam band', 'mellow gold', 'modern blues', 'roots rock', 'southern rock']",196346.0,50,0.567,,0.439,,0.0,,-11.516,,1.0,,0.0232,,0.491,,0.203,,0.123,,0.403,,86.812,,267363.0,,4.0,,40.74572,,13.0,,1.0,
04HvbIwBccFmRie5ATX4ft,Yeasayer,"['alternative dance', 'art pop', 'brooklyn indie', 'chillwave', 'dance-punk', 'indie pop', 'indie rock', 'modern rock', 'new rave', 'shimmer pop', 'stomp and holler']",193661.0,50,0.62,0.0509116882,0.859,0.1074802307,2.5,3.5355339059,-6.164,2.7237753211,0.5,0.7071067812,0.08045,0.0304763023,0.1531,0.1327946535,0.0959645,0.134400493,0.529,0.2234457429,0.554,0.0325269119,119.9795,0.0134350288,322846.5,63064.7324936846,4.0,0.0,51.92512,19.6142794398,12.0,0.0,0.0,0.0
7IGcjaMGAtsvKBLQX26W4i,The Dillinger Escape Plan,"['alternative metal', 'american metalcore', 'mathcore', 'new jersey hardcore', 'new jersey punk']",192968.0,50,0.371,0.1434656753,0.9258333333,0.0531880312,7.5,3.4496376621,-5.2986666667,1.5848778712,0.5,0.5477225575,0.12895,0.0516718008,0.0014243667,0.0027132715,0.0198645233,0.0480775129,0.2157833333,0.1334628101,0.2656666667,0.0319290881,113.0216666667,20.2705047857,258244.6666666667,105968.0018905078,4.1666666667,0.4082482905,50.559035,25.2304233998,9.1666666667,3.0605010483,0.0,0.0
6fmq5mv6HnduZdlTOEYBC9,Marcus Miller,"['electric bass', 'instrumental funk', 'jazz funk', 'jazz fusion', 'modern funk']",189492.0,50,0.708,,0.666,,0.0,,-8.224,,1.0,,0.0476,,0.0593,,0.832,,0.784,,0.89,,151.985,,419053.0,,4.0,,27.01586,,18.0,,0.0,
2mkMNs2mphrkggZ7me38j1,Tijuana No!,"['blues mexicano', 'latin alternative', 'latin rock', 'mexican rock', 'rock en espanol', 'rock urbano mexicano', 'ska mexicano']",189205.0,50,0.369,,0.829,,4.0,,-8.503,,0.0,,0.172,,0.0238,,7.82e-05,,0.0875,,0.33,,186.99,,282120.0,,4.0,,56.74364,,11.0,,0.0,
